list_id,company,raw_company
vault_143,The Cambridge Group,The Cambridge Group
vault_144,Arthur D. Little,Arthur D. Little
vault_145,Smartronix,"Smartronix, Inc."
vault_146,Kenway Consulting,Kenway Consulting
vault_147,Pace Harmon,Pace Harmon
vault_148,DayBlink Consulting,DayBlink Consulting
vault_149,Vivaldi,Vivaldi
vault_150,Cornerstone Research,Cornerstone Research
vault_151,Alira Health,Alira Health
vault_152,Goldman Sachs & Co,Goldman Sachs & Co.
vault_153,Evercore,Evercore
vault_154,Centerview Partners,Centerview Partners
vault_156,Greenhill & Co,"Greenhill & Co., Inc."
vault_157,Moelis & Company,Moelis & Company
vault_158,Perella Weinberg Partners,Perella Weinberg Partners
vault_159,Guggenheim Securities,Guggenheim Securities
vault_161,Lazard,Lazard
vault_162,Houlihan Lokey,Houlihan Lokey
vault_163,William Blair,William Blair
vault_164,Pj Solomon,PJ SOLOMON
vault_165,Harris Williams,Harris Williams
vault_166,Cowen,"Cowen, Inc."
vault_167,UBS,UBS
vault_168,Loop Capital Markets,Loop Capital Markets
vault_170,Credit Suisse,Credit Suisse
vault_171,Barclays Investment Bank,Barclays Investment Bank (Americas)
vault_172,PJT Partners,PJT Partners
vault_173,Citi Institutional Clients Group,Citi Institutional Clients Group
vault_174,Jefferies,Jefferies
vault_175,Rothschild,Rothschild
vault_176,Allen & Company,Allen & Company LLC
vault_177,Qatalyst Partners,Qatalyst Partners
vault_178,Deutsche Bank AG,Deutsche Bank AG
vault_179,RBC Capital Markets,RBC Capital Markets
vault_180,Wells Fargo & Company,Wells Fargo & Company
vault_181,Macquarie Group,Macquarie Group (U.S.)
vault_182,Piper Jaffray Companies,Piper Jaffray Companies
vault_183,BMO Capital Markets,BMO Capital Markets
vault_184,Oppenheimer & Co,Oppenheimer & Co.
vault_185,Baird,Baird
vault_186,Deloitte Corporate Finance,Deloitte Corporate Finance LLC
vault_187,BNP Paribas USA,BNP Paribas USA
vault_188,Nomura,"Nomura Holdings, Inc."
vault_189,HSBC North America,HSBC North America Holdings
vault_191,LionTree Advisors,"LionTree Advisors, LLC"
vault_192,Royal Bank of Scotland Group,Royal Bank of Scotland Group plc
vault_193,Cantor Fitzgerald,Cantor Fitzgerald
vault_195,Tudor Pickering Holt & Co,"Tudor, Pickering, Holt & Co."
vault_196,Societe Generale Corporate & Investment Banking,Societe Generale Corporate & Investment Banking
vault_198,EY,EY LLP (Financial Advisory Services)
vault_199,Brown Brothers Harriman,Brown Brothers Harriman
vault_200,CIBC World Markets,CIBC World Markets
vault_201,Lloyds Banking Group,Lloyds Banking Group PLC
vault_202,PWC,PwC (PricewaterhouseCoopers) LLP
vault_203,Deloitte,Deloitte
vault_205,Grant Thornton,Grant Thornton LLP
vault_206,Bdo Usa,BDO USA LLP
vault_207,Plante Moran,Plante Moran
vault_208,Crowe,Crowe LLP
vault_209,Baker Tilly Virchow Krause,"Baker Tilly Virchow Krause, LLP"
vault_210,Moss Adams,Moss Adams LLP
vault_211,Rsm Us,RSM US LLP
vault_212,Dixon Hughes Goodman,Dixon Hughes Goodman LLP
vault_213,Eide Bailly,Eide Bailly LLP
vault_214,Friedman,Friedman LLP
vault_215,Frank Rimerman Co,Frank Rimerman + Co. LLP
vault_216,Brown Smith Wallace,Brown Smith Wallace LLP
vault_217,Cbiz Mhm,"CBIZ MHM, LLC"
vault_218,Elliott Davis,Elliott Davis
vault_219,Armanino,Armanino LLP
vault_220,PKF O'Connor Davies,PKF O'Connor Davies
vault_221,BPM,BPM
vault_222,Withum,Withum
vault_223,Schenck SC,Schenck SC
vault_224,Sikich,"Sikich, LLP"
vault_225,Rehmann,Rehmann
vault_226,Marks Paneth,Marks Paneth LLP
vault_227,MBE CPAs,MBE CPAs
vault_228,Margolin Winer & Evens,"Margolin, Winer & Evens LLP"
vault_229,Ernst & Young,Ernst & Young LLP (EY)
vault_230,CliftonLarsonAllen,CliftonLarsonAllen LLP
vault_231,CohnReznick,CohnReznick LLP
vault_232,BKD,"BKD, LLP"
vault_233,Cherry Bekaert,Cherry Bekaert LLP
vault_234,Marcum,Marcum LLP
vault_235,EisnerAmper,EisnerAmper LLP
vault_236,Wipfli,Wipfli LLP
vault_237,Cohen & Company,Cohen & Company
vault_238,UHY Advisors,"UHY Advisors, Inc."
vault_239,RubinBrown,RubinBrown
vault_240,Mazars USA,Mazars USA LLP
vault_241,The Siegfried Group,The Siegfried Group
vault_242,Citrin Cooperman & Company,"Citrin Cooperman & Company, LLP"
vault_243,Blum Shapiro & Co,"Blum Shapiro & Co, P.C."
vault_244,Carr Riggs & Ingram,"Carr, Riggs & Ingram, LLC"
vault_245,Novogradac & Company,Novogradac & Company LLP
vault_246,Anchin Block & Anchin,"Anchin, Block & Anchin LLP"
vault_247,Warren Averett,Warren Averett
vault_248,Berdon,Berdon LLP
vault_249,Weaver,Weaver LLP
vault_250,Blue & Co,"Blue & Co., LLC"
vault_251,Doeren Mayhew,Doeren Mayhew
nasdaq_TSM,Taiwan Semiconductor Manufacturing Company,Taiwan Semiconductor Manufacturing Company Ltd.
nasdaq_SAP,Sap Se,SAP SE
nasdaq_ADBE,Adobe,Adobe Inc.
nasdaq_IBM,International Business Machines,International Business Machines Corporation
nasdaq_AVGO,Broadcom,Broadcom Inc.
nasdaq_VMW,Vmware,"Vmware, Inc."
nasdaq_ADP,Automatic Data Processing,"Automatic Data Processing, Inc."
nasdaq_BIDU,Baidu,"Baidu, Inc."
nasdaq_INFY,Infosys Limited,Infosys Limited
nasdaq_AABA,Altaba,Altaba Inc.
nasdaq_WDAY,Workday,"Workday, Inc."
nasdaq_NOW,ServiceNow,"ServiceNow, Inc."
nasdaq_NOK,Nokia,Nokia Corporation
nasdaq_ETN,Eaton,"Eaton Corporation, PLC"
nasdaq_SQ,Square,"Square, Inc."
nasdaq_NXPI,NXP Semiconductors N.V.,NXP Semiconductors N.V.
nasdaq_WIT,Wipro Limited,Wipro Limited
nasdaq_TEAM,Atlassian,Atlassian Corporation Plc
nasdaq_HPE,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company
nasdaq_INFO,IHS Markit,IHS Markit Ltd.
nasdaq_VRSN,VeriSign,"VeriSign, Inc."
nasdaq_PANW,Palo Alto Networks,"Palo Alto Networks, Inc."
nasdaq_SPLK,Splunk,Splunk Inc.
nasdaq_DXC,DXC Technology Company,DXC Technology Company
nasdaq_CHKP,Check Point Software Technologies,Check Point Software Technologies Ltd.
nasdaq_ANET,Arista Networks,"Arista Networks, Inc."
nasdaq_SHOP,Shopify,Shopify Inc.
nasdaq_WPP,WPP,WPP plc
nasdaq_VEEV,Veeva Systems,Veeva Systems Inc.
nasdaq_ANSS,Ansys,"ANSYS, Inc."
nasdaq_STM,STMicroelectronics N.V.,STMicroelectronics N.V.
nasdaq_FTNT,Fortinet,"Fortinet, Inc."
nasdaq_MTCH,Match Group,"Match Group, Inc."
nasdaq_TTWO,Take-Two Interactive Software,"Take-Two Interactive Software, Inc."
nasdaq_SSNC,SS&C Technologies,"SS&C Technologies Holdings, Inc."
nasdaq_STX,Seagate Technology,Seagate Technology PLC
nasdaq_MRVL,Marvell Technology Group,Marvell Technology Group Ltd.
nasdaq_ASML,Asml N.V.,ASML Holding N.V.
nasdaq_PTC,PTC,PTC Inc.
nasdaq_DATA,Tableau Software,"Tableau Software, Inc."
nasdaq_JKHY,Jack Henry & Associates,"Jack Henry & Associates, Inc."
nasdaq_YNDX,Yandex N.V.,Yandex N.V.
nasdaq_TWLO,Twilio,Twilio Inc.
nasdaq_OTEX,Open Text,Open Text Corporation
nasdaq_ATHM,Autohome,Autohome Inc.
nasdaq_DBX,Dropbox,"Dropbox, Inc."
nasdaq_LN,LINE,LINE Corporation
nasdaq_IPG,Interpublic Group of Companies,"Interpublic Group of Companies, Inc. (The)"
nasdaq_DOX,Amdocs Limited,Amdocs Limited
nasdaq_WUBA,58.com,58.com Inc.
nasdaq_NTNX,Nutanix,"Nutanix, Inc."
nasdaq_SNAP,Snap,Snap Inc.
nasdaq_ULTI,The Ultimate Software Group,"The Ultimate Software Group, Inc."
nasdaq_MFGP,Micro Focus Intl,Micro Focus Intl PLC
nasdaq_ASX,ASE Technology,"ASE Technology Holding Co., Ltd."
nasdaq_FDS,FactSet Research Systems,FactSet Research Systems Inc.
nasdaq_TRIP,TripAdvisor,"TripAdvisor, Inc."
nasdaq_EBIX,Ebix,"Ebix, Inc."
nasdaq_OKTA,Okta,"Okta, Inc."
nasdaq_UBNT,Ubiquiti Networks,"Ubiquiti Networks, Inc."
nasdaq_PAYC,Paycom Software,"Paycom Software, Inc."
nasdaq_DOCU,DocuSign,"DocuSign, Inc."
nasdaq_PAGS,PagSeguro Digital,PagSeguro Digital Ltd.
nasdaq_TYL,Tyler Technologies,"Tyler Technologies, Inc."
nasdaq_EPAM,EPAM Systems,"EPAM Systems, Inc."
nasdaq_PNR,Pentair,Pentair plc.
nasdaq_BKI,Black Knight,"Black Knight, Inc."
nasdaq_RNG,Ringcentral,"Ringcentral, Inc."
nasdaq_IPGP,IPG Photonics,IPG Photonics Corporation
nasdaq_AER,Aercap N.V.,Aercap Holdings N.V.
nasdaq_GWRE,Guidewire Software,"Guidewire Software, Inc."
nasdaq_ZEN,Zendesk,"Zendesk, Inc."
nasdaq_IDTI,Integrated Device Technology,"Integrated Device Technology, Inc."
nasdaq_AZPN,Aspen Technology,"Aspen Technology, Inc."
nasdaq_NATI,National Instruments,National Instruments Corporation
nasdaq_MIDD,The Middleby,The Middleby Corporation
nasdaq_STNE,StoneCo,StoneCo Ltd.
nasdaq_ZS,Zscaler,"Zscaler, Inc."
nasdaq_LOGI,Logitech S.A.,Logitech International S.A.
nasdaq_TTD,The Trade Desk,"The Trade Desk, Inc."
nasdaq_HUBS,HubSpot,"HubSpot, Inc."
nasdaq_ARRS,Arris,ARRIS International plc
nasdaq_ESTC,Elastic N.V.,Elastic N.V.
nasdaq_MPWR,Monolithic Power Systems,"Monolithic Power Systems, Inc."
nasdaq_TSG,The Stars Group,The Stars Group Inc.
nasdaq_RP,RealPage,"RealPage, Inc."
nasdaq_PFPT,Proofpoint,"Proofpoint, Inc."
nasdaq_NEWR,New Relic,"New Relic, Inc."
nasdaq_SWI,SolarWinds,SolarWinds Corporation
nasdaq_CDAY,Ceridian HCM,Ceridian HCM Holding Inc.
nasdaq_CREE,Cree,"Cree, Inc."
nasdaq_WIX,Wix.com,Wix.com Ltd.
nasdaq_PVTL,Pivotal Software,"Pivotal Software, Inc."
nasdaq_MLNX,Mellanox Technologies,"Mellanox Technologies, Ltd."
nasdaq_NICE,NICE,NICE Ltd
nasdaq_GDI,Gardner Denver,"Gardner Denver Holdings, Inc."
nasdaq_LOGM,LogMein,"LogMein, Inc."
nasdaq_UMC,United Microelectronics,United Microelectronics Corporation
nasdaq_GTES,Gates Industrial,Gates Industrial Corporation plc
nasdaq_AYX,Alteryx,"Alteryx, Inc."
nasdaq_FLEX,Flex,Flex Ltd.
nasdaq_SMI,Semiconductor Manufacturing,Semiconductor Manufacturing International Corporation
nasdaq_PSTG,Pure Storage,"Pure Storage, Inc. "
nasdaq_SINA,Sina,Sina Corporation
nasdaq_NVT,nVent Electric,nVent Electric plc
nasdaq_MOMO,Momo,Momo Inc.
nasdaq_BB,BlackBerry Limited,BlackBerry Limited
nasdaq_HUYA,HUYA,HUYA Inc.
nasdaq_MDSO,Medidata Solutions,"Medidata Solutions, Inc."
nasdaq_INXN,InterXion N.V.,InterXion Holding N.V.
nasdaq_AL,Air Lease,Air Lease Corporation
nasdaq_PEGA,Pegasystems,Pegasystems Inc.
nasdaq_AUO,AU Optronics,AU Optronics Corp
nasdaq_MDB,MongoDB,"MongoDB, Inc."
nasdaq_ZNGA,Zynga,Zynga Inc.
nasdaq_CARG,CarGurus,"CarGurus, Inc."
nasdaq_COUP,Coupa Software,Coupa Software Incorporated
nasdaq_PS,Pluralsight,"Pluralsight, Inc."
nasdaq_SLAB,Silicon Laboratories,"Silicon Laboratories, Inc."
nasdaq_WB,Weibo,Weibo Corporation
nasdaq_VSAT,ViaSat,"ViaSat, Inc."
nasdaq_COMM,CommScope Company,"CommScope Holding Company, Inc."
nasdaq_PLAN,Anaplan,"Anaplan, Inc."
nasdaq_JCOM,j2 Global,"j2 Global, Inc."
nasdaq_SMTC,Semtech,Semtech Corporation
nasdaq_YY,YY,YY Inc.
nasdaq_AAN,Aaron& 39 s,"Aaron&#39;s, Inc."
nasdaq_FEYE,FireEye,"FireEye, Inc."
nasdaq_PCTY,Paylocity,Paylocity Holding Corporation
nasdaq_ACIW,ACI Worldwide,"ACI Worldwide, Inc."
nasdaq_BLKB,Blackbaud,"Blackbaud, Inc."
nasdaq_ASGN,ASGN,ASGN Incorporated
nasdaq_CSOD,Cornerstone OnDemand,"Cornerstone OnDemand, Inc."
nasdaq_PRSP,Perspecta,Perspecta Inc.
nasdaq_QLYS,Qualys,"Qualys, Inc."
nasdaq_TWOU,2U,"2U, Inc."
nasdaq_CLDR,Cloudera,"Cloudera, Inc."
nasdaq_MANH,Manhattan Associates,"Manhattan Associates, Inc."
nasdaq_VRNT,Verint Systems,Verint Systems Inc.
nasdaq_TRTN,Triton Limited,Triton International Limited
nasdaq_CVLT,Commvault Systems,"Commvault Systems, Inc."
nasdaq_RAMP,LiveRamp,"LiveRamp Holdings, Inc."
nasdaq_CYBR,CyberArk Software,CyberArk Software Ltd.
nasdaq_SAIC,Science Applications International Corporation,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION
nasdaq_CCMP,Cabot Microelectronics,Cabot Microelectronics Corporation
nasdaq_BOX,BOX,"Box, Inc."
nasdaq_FIVN,Five9,"Five9, Inc."
nasdaq_ERIC,Ericsson,Ericsson
nasdaq_SMAR,Smartsheet,Smartsheet Inc.
nasdaq_ALRM,Alarm.com,"Alarm.com Holdings, Inc."
nasdaq_AVLR,Avalara,"Avalara, Inc."
nasdaq_OMCL,Omnicell,"Omnicell, Inc."
nasdaq_FNSR,Finisar,Finisar Corporation
nasdaq_JBT,John Bean Technologies,John Bean Technologies Corporation
nasdaq_KFY,Korn Ferry,Korn Ferry 
nasdaq_APY,Apergy,Apergy Corporation
nasdaq_VIAV,Viavi Solutions,Viavi Solutions Inc.
nasdaq_EB,Eventbrite,"Eventbrite, Inc."
nasdaq_JOBS,51job,"51job, Inc."
nasdaq_ELLI,Ellie Mae,"Ellie Mae, Inc."
nasdaq_BL,BlackLine,"BlackLine, Inc."
nasdaq_SOGO,Sogou,Sogou Inc.
nasdaq_SAIL,SailPoint Technologies,"SailPoint Technologies Holdings, Inc."
nasdaq_QTWO,Q2,"Q2 Holdings, Inc."
nasdaq_TENB,Tenable,"Tenable Holdings, Inc."
nasdaq_SEND,SendGrid,"SendGrid, Inc."
nasdaq_DSGX,The Descartes Systems Group,The Descartes Systems Group Inc.
nasdaq_ZUO,Zuora,"Zuora, Inc."
nasdaq_GLOB,Globant S.A.,Globant S.A.
nasdaq_CRUS,Cirrus Logic,"Cirrus Logic, Inc."
nasdaq_INOV,Inovalon,"Inovalon Holdings, Inc."
nasdaq_EPAY,Bottomline Technologies,"Bottomline Technologies, Inc."
nasdaq_APPF,AppFolio,"AppFolio, Inc."
nasdaq_EVTC,Evertec,"Evertec, Inc."
nasdaq_ALTR,Altair Engineering,Altair Engineering Inc.
nasdaq_BRKS,Brooks Automation,"Brooks Automation, Inc."
nasdaq_UPWK,Upwork,Upwork Inc.
nasdaq_MIME,Mimecast Limited,Mimecast Limited
nasdaq_MDRX,Allscripts Healthcare Solutions,"Allscripts Healthcare Solutions, Inc."
nasdaq_APPN,Appian,Appian Corporation
nasdaq_NTCT,NetScout Systems,"NetScout Systems, Inc."
nasdaq_LXFT,Luxoft,"Luxoft Holding, Inc."
nasdaq_EGHT,8X8,8x8 Inc
nasdaq_SWCH,Switch,"Switch, Inc."
nasdaq_POWI,Power Integrations,"Power Integrations, Inc."
nasdaq_MB,Mindbody,"MINDBODY, Inc."
nasdaq_WBT,Welbilt,"Welbilt, Inc."
nasdaq_CISN,Cision,Cision Ltd.
nasdaq_ACIA,Acacia Communications,"Acacia Communications, Inc."
nasdaq_EVBG,Everbridge,"Everbridge, Inc."
nasdaq_RPD,Rapid7,"Rapid7, Inc."
nasdaq_SVMK,SVMK,SVMK Inc.
nasdaq_SEDG,SolarEdge Technologies,"SolarEdge Technologies, Inc."
nasdaq_WK,Workiva,Workiva Inc.
nasdaq_CRTO,Criteo S.A.,Criteo S.A.
nasdaq_PRGS,Progress Software,Progress Software Corporation
nasdaq_DIOD,Diodes,Diodes Incorporated
nasdaq_BNFT,Benefitfocus,"Benefitfocus, Inc."
nasdaq_YEXT,Yext,"Yext, Inc."
nasdaq_CARS,Cars.com,Cars.com Inc.
nasdaq_TSEM,Tower Semiconductor,Tower Semiconductor Ltd.
nasdaq_SPSC,SPS Commerce,"SPS Commerce, Inc."
nasdaq_VRNS,Varonis Systems,"Varonis Systems, Inc."
nasdaq_MSTR,MicroStrategy,MicroStrategy Incorporated
nasdaq_TTEC,TTEC,"TTEC Holdings, Inc."
nasdaq_IPHI,Inphi,Inphi Corporation
nasdaq_AYR,Aircastle Limited,Aircastle Limited
nasdaq_BITA,Bitauto Limited,Bitauto Holdings Limited
nasdaq_KLIC,Kulicke and Soffa Industries,"Kulicke and Soffa Industries, Inc."
nasdaq_INST,Instructure,"Instructure, Inc."
nasdaq_GDS,GDS Limited,GDS Holdings Limited
nasdaq_VRTU,Virtusa,Virtusa Corporation
nasdaq_OSIS,OSI Systems,"OSI Systems, Inc."
nasdaq_SCWX,SecureWorks,SecureWorks Corp.
nasdaq_SYNA,Synaptics,Synaptics Incorporated
nasdaq_ATU,Actuant,Actuant Corporation
nasdaq_GLUU,Glu Mobile,Glu Mobile Inc.
nasdaq_SSTK,Shutterstock,"Shutterstock, Inc."
nasdaq_MXL,MaxLinear,"MaxLinear, Inc"
nasdaq_DDD,3D Systems,3D Systems Corporation
nasdaq_SIMO,Silicon Motion Technology,Silicon Motion Technology Corporation
nasdaq_SPXC,SPX,SPX Corporation
nasdaq_LPSN,LivePerson,"LivePerson, Inc."
nasdaq_MGRC,McGrath RentCorp,McGrath RentCorp
nasdaq_LTRPA,Liberty TripAdvisor,"Liberty TripAdvisor Holdings, Inc."
nasdaq_DAVA,Endava,Endava plc
nasdaq_LORL,Loral Space and Communications,"Loral Space and Communications, Inc."
nasdaq_AMBA,Ambarella,"Ambarella, Inc."
nasdaq_PRO,PROS,"PROS Holdings, Inc."
nasdaq_PSDO,Presidio,"Presidio, Inc."
nasdaq_EFII,Electronics for Imaging,"Electronics for Imaging, Inc."
nasdaq_SYKE,Sykes Enterprises,"Sykes Enterprises, Incorporated"
nasdaq_CASA,Casa Systems,"Casa Systems, Inc."
nasdaq_FSCT,ForeScout Technologies,"ForeScout Technologies, Inc."
nasdaq_AQUA,Evoqua Water Technologies,Evoqua Water Technologies Corp.
nasdaq_CSGS,CSG Systems,"CSG Systems International, Inc."
nasdaq_MTSI,MACOM Technology Solutions,"MACOM Technology Solutions Holdings, Inc."
nasdaq_CLS,Celestica,"Celestica, Inc."
nasdaq_NXGN,NextGen Healthcare,"NextGen Healthcare, Inc."
nasdaq_TLND,Talend S.A.,Talend S.A.
nasdaq_SSYS,Stratasys,"Stratasys, Ltd."
nasdaq_EIGI,Endurance Group,"Endurance International Group Holdings, Inc."
nasdaq_FORM,FormFactor,"FormFactor, Inc."
nasdaq_CSIQ,Canadian Solar,Canadian Solar Inc.
nasdaq_PLUS,ePlus,ePlus inc.
nasdaq_TNC,Tennant Company,Tennant Company
nasdaq_XPER,Xperi,Xperi Corporation
nasdaq_TRUE,TrueCar,"TrueCar, Inc."
nasdaq_CARB,Carbonite,"Carbonite, Inc."
nasdaq_LSCC,Lattice Semiconductor,Lattice Semiconductor Corporation
nasdaq_MCRN,Milacron,Milacron Holdings Corp.
nasdaq_SXI,Standex,Standex International Corporation
nasdaq_CBLK,Carbon Black,"Carbon Black, Inc."
nasdaq_AGMH,AGM Group,AGM Group Holdings Inc.
nasdaq_KAI,Kadant,Kadant Inc
nasdaq_CTS,CTS,CTS Corporation
nasdaq_RMBS,Rambus,"Rambus, Inc."
nasdaq_CMCM,Cheetah Mobile,Cheetah Mobile Inc.
nasdaq_CRAY,Cray,Cray Inc
nasdaq_KFRC,Kforce,"Kforce, Inc."
nasdaq_BILI,Bilibili,Bilibili Inc.
nasdaq_JT,Jianpu Technology,Jianpu Technology Inc.
nasdaq_SFUN,Fang Limited,Fang Holdings Limited
nasdaq_CTK,CooTek,CooTek (Cayman) Inc.
nasdaq_QADA,QAD,QAD Inc.
nasdaq_BAND,Bandwidth,Bandwidth Inc.
nasdaq_HSTM,HealthStream,"HealthStream, Inc."
nasdaq_PRFT,Perficient,"Perficient, Inc."
nasdaq_SPWR,SunPower,SunPower Corporation
nasdaq_EXTR,Extreme Networks,"Extreme Networks, Inc."
nasdaq_SOHU,Sohu.com Limited,Sohu.com Limited 
nasdaq_EXTN,Exterran,Exterran Corporation
nasdaq_PLAB,Photronics,"Photronics, Inc."
nasdaq_TGH,Textainer Group Limited,Textainer Group Holdings Limited
nasdaq_TCX,Tucows,Tucows Inc.
nasdaq_TYPE,Monotype Imaging,Monotype Imaging Holdings Inc.
nasdaq_LASR,nLIGHT,"nLIGHT, Inc."
nasdaq_HSII,Heidrick & Struggles,"Heidrick & Struggles International, Inc."
nasdaq_UPLD,Upland Software,"Upland Software, Inc."
nasdaq_HMI,Huami,Huami Corporation
nasdaq_ENPH,Enphase Energy,"Enphase Energy, Inc."
nasdaq_SPNS,Sapiens Corporation N.V.,Sapiens International Corporation N.V.
nasdaq_QTNA,Quantenna Communications,"Quantenna Communications, Inc."
nasdaq_DOMO,Domo,"Domo, Inc."
nasdaq_CMTL,Comtech Telecommunications,Comtech Telecommunications Corp.
nasdaq_VNET,21Vianet Group,"21Vianet Group, Inc."
nasdaq_ACLS,Axcelis Technologies,"Axcelis Technologies, Inc."
nasdaq_SGH,SMART Global,"SMART Global Holdings, Inc."
nasdaq_RBBN,Ribbon Communications,Ribbon Communications Inc. 
nasdaq_OSPN,OneSpan,OneSpan Inc.
nasdaq_SWIR,Sierra Wireless,"Sierra Wireless, Inc."
nasdaq_CEVA,CEVA,"CEVA, Inc."
nasdaq_GILT,Gilat Satellite Networks,Gilat Satellite Networks Ltd.
nasdaq_ATEN,A10 Networks,"A10 Networks, Inc."
nasdaq_CAMP,CalAmp,CalAmp Corp.
nasdaq_MOBL,MobileIron,"MobileIron, Inc."
nasdaq_JKS,JinkoSolar Company Limited,JinkoSolar Holding Company Limited
nasdaq_CAI,CAI,"CAI International, Inc."
nasdaq_PKE,Park Electrochemical,Park Electrochemical Corporation
nasdaq_NVEC,NVE,NVE Corporation
nasdaq_BBSI,Barrett Business Services,"Barrett Business Services, Inc."
nasdaq_MODN,Model N,"Model N, Inc."
nasdaq_ATTU,Attunity,Attunity Ltd.
nasdaq_HIMX,Himax Technologies,"Himax Technologies, Inc."
nasdaq_ICHR,Ichor,Ichor Holdings
nasdaq_MITK,Mitek Systems,"Mitek Systems, Inc."
nasdaq_KE,Kimball Electronics,"Kimball Electronics, Inc."
nasdaq_HLIT,Harmonic,Harmonic Inc.
nasdaq_ERII,Energy Recovery,"Energy Recovery, Inc."
nasdaq_SSTI,ShotSpotter,"ShotSpotter, Inc."
nasdaq_VECO,Veeco Instruments,Veeco Instruments Inc.
nasdaq_MGIC,Magic Software Enterprises,Magic Software Enterprises Ltd.
nasdaq_CPSI,Computer Programs and Systems,"Computer Programs and Systems, Inc."
nasdaq_RST,Rosetta Stone,Rosetta Stone
nasdaq_UCTT,Ultra Clean,"Ultra Clean Holdings, Inc."
nasdaq_PHUN,Phunware,"Phunware, Inc."
nasdaq_GTYH,GTY Technology,"GTY Technology Holdings, Inc."
nasdaq_CYOU,Changyou.com Limited,Changyou.com Limited
nasdaq_CSLT,Castlight Health,"Castlight Health, inc."
nasdaq_SLP,Simulations Plus,"Simulations Plus, Inc."
nasdaq_MIXT,MiX Telematics Limited,MiX Telematics Limited
nasdaq_MAXR,Maxar Technologies,Maxar Technologies Inc.
nasdaq_KEYW,The KEYW,The KEYW Holding Corporation
nasdaq_DQ,DAQO New Energy,DAQO New Energy Corp.
nasdaq_GFN,General Finance,General Finance Corporation
nasdaq_AGYS,Agilysys,"Agilysys, Inc."
nasdaq_ZIXI,ZIX,Zix Corporation
nasdaq_NPTN,NeoPhotonics,NeoPhotonics Corporation
nasdaq_MTLS,Materialise,Materialise NV
nasdaq_AAOI,Applied Optoelectronics,"Applied Optoelectronics, Inc."
nasdaq_AMSWA,American Software,"American Software, Inc."
nasdaq_DGII,Digi,Digi International Inc.
nasdaq_CCRN,Cross Country Healthcare,"Cross Country Healthcare, Inc."
nasdaq_ECOM ,ChannelAdvisor,ChannelAdvisor Corporation
nasdaq_AQ,Aquantia,Aquantia Corp.
nasdaq_CRNT,Ceragon Networks,Ceragon Networks Ltd.
nasdaq_PDFS,PDF Solutions,"PDF Solutions, Inc."
nasdaq_OOMA,Ooma,"Ooma, Inc."
nasdaq_IMMR,Immersion,Immersion Corporation
nasdaq_SNCR,Synchronoss Technologies,"Synchronoss Technologies, Inc."
nasdaq_CDLX,Cardlytics,"Cardlytics, Inc."
nasdaq_SRT,StarTek,"StarTek, Inc."
nasdaq_DSPG,DSP Group,"DSP Group, Inc."
nasdaq_MJCO,Majesco,Majesco
nasdaq_BCOV,Brightcove,Brightcove Inc.
nasdaq_AOSL,Alpha and Omega Semiconductor Limited,Alpha and Omega Semiconductor Limited
nasdaq_SILC,Silicom,Silicom Ltd
nasdaq_GRNQ,Greenpro Capital,Greenpro Capital Corp.
nasdaq_AMBR,Amber Road,"Amber Road, Inc."
nasdaq_TWIN,Twin Disc,"Twin Disc, Incorporated"
nasdaq_BGSF,BG Staffing,BG Staffing Inc
nasdaq_MX,MagnaChip Semiconductor,MagnaChip Semiconductor Corporation
nasdaq_DMRC,Digimarc,Digimarc Corporation
nasdaq_TEUM,Pareteum,Pareteum Corporation
nasdaq_ALLT,Allot,Allot Ltd.
nasdaq_RUBI,The Rubicon Project,"The Rubicon Project, Inc."
nasdaq_WATT,Energous,Energous Corporation
nasdaq_LEAF,Leaf Group,Leaf Group Ltd.
nasdaq_AVID,Avid Technology,"Avid Technology, Inc."
nasdaq_KVHI,KVH Industries,"KVH Industries, Inc."
nasdaq_TRVG,trivago N.V.,trivago N.V.
nasdaq_HIVE,Aerohive Networks,"Aerohive Networks, Inc."
nasdaq_EGAN,eGain,eGain Corporation
nasdaq_SPA,Sparton,Sparton Corporation
nasdaq_AXTI,AXT,AXT Inc
nasdaq_MTC,MMTec,"MMTec, Inc."
nasdaq_ACMR,ACM Research,"ACM Research, Inc."
nasdaq_INS,Intelligent Systems,Intelligent Systems Corporation
nasdaq_FSNN,Fusion Connect,"Fusion Connect, Inc."
nasdaq_IOTS,Adesto Technologies,Adesto Technologies Corporation
nasdaq_PCYG,Park City Group,"Park City Group, Inc."
nasdaq_GSIT,GSI Technology,"GSI Technology, Inc."
nasdaq_BRQS,Borqs Technologies,"Borqs Technologies, Inc. "
nasdaq_CYRN,Cyren,CYREN Ltd.
nasdaq_ALYA,Alithya Group,Alithya Group inc.
nasdaq_MDCA,MDC Partners,MDC Partners Inc.
nasdaq_VUZI,Vuzix,Vuzix Corporation
nasdaq_EVER,EverQuote,"EverQuote, Inc."
nasdaq_TLRA,Telaria,"Telaria, Inc."
nasdaq_ALOT,AstroNova,"AstroNova, Inc."
nasdaq_MNTX,Manitex,"Manitex International, Inc."
nasdaq_XNET,Xunlei Limited,Xunlei Limited
nasdaq_INAP,Internap,Internap Corporation
nasdaq_TZOO,Travelzoo,Travelzoo
